timestamp,junction,junction_name,vehicle_count,road_capacity,utilization_percent,average_speed_kmph,congestion_level
2026-09-22T20:33:42.591552,J1,Main Market,166,300,55.3,37.72,LOW
2026-09-22T20:33:42.591552,J2,Railway Square,256,350,73.1,22.21,MEDIUM
2026-09-22T20:33:42.591552,J3,City Center,344,400,86.0,20.51,MEDIUM
2026-09-22T20:33:42.591552,J4,University Road,145,300,48.3,32.49,LOW
2026-09-22T20:33:42.591552,J5,Hospital Road,191,280,68.2,23.09,MEDIUM
2026-09-22T20:33:42.591552,J6,Airport Road,222,350,63.4,29.27,MEDIUM
2026-09-22T20:33:47.618201,J1,Main Market,167,300,55.7,34.15,LOW
2026-09-22T20:33:47.618201,J2,Railway Square,231,350,66.0,23.97,MEDIUM
2026-09-22T20:33:47.618201,J3,City Center,333,400,83.2,18.76,MEDIUM
2026-09-22T20:33:47.618201,J4,University Road,166,300,55.3,30.26,LOW
2026-09-22T20:33:47.618201,J5,Hospital Road,200,280,71.4,25.11,MEDIUM
2026-09-22T20:33:47.618201,J6,Airport Road,221,350,63.1,29.91,MEDIUM
2026-09-22T20:33:52.639738,J1,Main Market,182,300,60.7,23.46,MEDIUM
2026-09-22T20:33:52.639738,J2,Railway Square,226,350,64.6,27.05,MEDIUM
2026-09-22T20:33:52.639738,J3,City Center,334,400,83.5,12.56,HIGH
2026-09-22T20:33:52.639738,J4,University Road,165,300,55.0,39.2,LOW
2026-09-22T20:33:52.639738,J5,Hospital Road,190,280,67.9,20.76,MEDIUM
2026-09-22T20:33:52.639738,J6,Airport Road,222,350,63.4,23.28,MEDIUM
2026-09-22T20:33:57.678235,J1,Main Market,168,300,56.0,33.75,LOW
2026-09-22T20:33:57.678235,J2,Railway Square,250,350,71.4,24.93,MEDIUM
2026-09-22T20:33:57.678235,J3,City Center,365,400,91.2,21.16,HIGH
2026-09-22T20:33:57.678235,J4,University Road,146,300,48.7,30.48,LOW
2026-09-22T20:33:57.678235,J5,Hospital Road,189,280,67.5,20.32,MEDIUM
2026-09-22T20:33:57.678235,J6,Airport Road,203,350,58.0,36.95,LOW
2026-09-22T20:34:02.711553,J1,Main Market,158,300,52.7,33.38,LOW
2026-09-22T20:34:02.711553,J2,Railway Square,222,350,63.4,25.24,MEDIUM
2026-09-22T20:34:02.711553,J3,City Center,329,400,82.2,18.39,MEDIUM
2026-09-22T20:34:02.711553,J4,University Road,152,300,50.7,32.14,LOW
2026-09-22T20:34:02.711553,J5,Hospital Road,215,280,76.8,22.16,MEDIUM
2026-09-22T20:34:02.711553,J6,Airport Road,227,350,64.9,26.19,MEDIUM
2026-09-22T20:34:07.760011,J1,Main Market,166,300,55.3,32.23,LOW
2026-09-22T20:34:07.760011,J2,Railway Square,244,350,69.7,24.06,MEDIUM
2026-09-22T20:34:07.760011,J3,City Center,341,400,85.2,20.45,MEDIUM
2026-09-22T20:34:07.760011,J4,University Road,167,300,55.7,36.78,LOW
2026-09-22T20:34:07.760011,J5,Hospital Road,206,280,73.6,28.27,MEDIUM
2026-09-22T20:34:07.760011,J6,Airport Road,240,350,68.6,22.36,MEDIUM
2026-09-22T20:34:12.824389,J1,Main Market,180,300,60.0,29.33,MEDIUM
2026-09-22T20:34:12.824389,J2,Railway Square,223,350,63.7,27.88,MEDIUM
2026-09-22T20:34:12.824389,J3,City Center,339,400,84.8,17.07,MEDIUM
2026-09-22T20:34:12.824389,J4,University Road,154,300,51.3,35.36,LOW
2026-09-22T20:34:12.824389,J5,Hospital Road,188,280,67.1,22.17,MEDIUM
2026-09-22T20:34:12.824389,J6,Airport Road,242,350,69.1,23.63,MEDIUM
2026-09-22T20:34:17.858575,J1,Main Market,181,300,60.3,21.23,MEDIUM
2026-09-22T20:34:17.858575,J2,Railway Square,244,350,69.7,24.08,MEDIUM
2026-09-22T20:34:17.858575,J3,City Center,355,400,88.8,16.32,MEDIUM
2026-09-22T20:34:17.858575,J4,University Road,144,300,48.0,32.73,LOW
2026-09-22T20:34:17.858575,J5,Hospital Road,186,280,66.4,21.75,MEDIUM
2026-09-22T20:34:17.858575,J6,Airport Road,225,350,64.3,29.24,MEDIUM
2026-09-22T20:34:22.892325,J1,Main Market,166,300,55.3,35.8,LOW
2026-09-22T20:34:22.892325,J2,Railway Square,237,350,67.7,28.03,MEDIUM
2026-09-22T20:34:22.892325,J3,City Center,346,400,86.5,17.38,MEDIUM
2026-09-22T20:34:22.892325,J4,University Road,167,300,55.7,39.12,LOW
2026-09-22T20:34:22.892325,J5,Hospital Road,212,280,75.7,25.22,MEDIUM
2026-09-22T20:34:22.892325,J6,Airport Road,205,350,58.6,35.43,LOW
2026-09-22T20:34:27.926125,J1,Main Market,175,300,58.3,31.55,LOW
2026-09-22T20:34:27.926125,J2,Railway Square,235,350,67.1,25.33,MEDIUM
2026-09-22T20:34:27.926125,J3,City Center,342,400,85.5,18.26,MEDIUM
2026-09-22T20:34:27.926125,J4,University Road,141,300,47.0,32.79,LOW
2026-09-22T20:34:27.926125,J5,Hospital Road,194,280,69.3,26.72,MEDIUM
2026-09-22T20:34:27.926125,J6,Airport Road,219,350,62.6,24.92,MEDIUM
2026-09-22T20:34:32.977718,J1,Main Market,165,300,55.0,39.15,LOW
2026-09-22T20:34:32.977718,J2,Railway Square,221,350,63.1,29.63,MEDIUM
2026-09-22T20:34:32.977718,J3,City Center,354,400,88.5,18.94,MEDIUM
2026-09-22T20:34:32.977718,J4,University Road,170,300,56.7,32.41,LOW
2026-09-22T20:34:32.977718,J5,Hospital Road,191,280,68.2,25.3,MEDIUM
2026-09-22T20:34:32.977718,J6,Airport Road,210,350,60.0,28.33,MEDIUM
2026-09-22T20:34:38.012725,J1,Main Market,160,300,53.3,31.59,LOW
2026-09-22T20:34:38.012725,J2,Railway Square,246,350,70.3,29.16,MEDIUM
2026-09-22T20:34:38.012725,J3,City Center,371,400,92.8,17.81,HIGH
2026-09-22T20:34:38.012725,J4,University Road,148,300,49.3,34.24,LOW
2026-09-22T20:34:38.012725,J5,Hospital Road,219,280,78.2,20.97,MEDIUM
2026-09-22T20:34:38.012725,J6,Airport Road,229,350,65.4,29.92,MEDIUM
2026-09-22T20:34:43.082848,J1,Main Market,185,300,61.7,21.96,MEDIUM
2026-09-22T20:34:43.082848,J2,Railway Square,228,350,65.1,30.0,MEDIUM
2026-09-22T20:34:43.082848,J3,City Center,339,400,84.8,21.74,MEDIUM
2026-09-22T20:34:43.082848,J4,University Road,168,300,56.0,34.35,LOW
2026-09-22T20:34:43.082848,J5,Hospital Road,198,280,70.7,21.29,MEDIUM
2026-09-22T20:34:43.082848,J6,Airport Road,225,350,64.3,20.97,MEDIUM
2026-09-22T20:34:48.118229,J1,Main Market,166,300,55.3,33.81,LOW
2026-09-22T20:34:48.118229,J2,Railway Square,255,350,72.9,25.45,MEDIUM
2026-09-22T20:34:48.118229,J3,City Center,335,400,83.8,13.82,HIGH
2026-09-22T20:34:48.118229,J4,University Road,157,300,52.3,38.95,LOW
2026-09-22T20:34:48.118229,J5,Hospital Road,189,280,67.5,27.55,MEDIUM
2026-09-22T20:34:48.118229,J6,Airport Road,213,350,60.9,20.22,MEDIUM
2026-09-22T20:34:53.153047,J1,Main Market,190,300,63.3,20.48,MEDIUM
2026-09-22T20:34:53.153047,J2,Railway Square,236,350,67.4,29.01,MEDIUM
2026-09-22T20:34:53.153047,J3,City Center,356,400,89.0,16.01,MEDIUM
2026-09-22T20:34:53.153047,J4,University Road,168,300,56.0,36.74,LOW
2026-09-22T20:34:53.153047,J5,Hospital Road,212,280,75.7,24.71,MEDIUM
2026-09-22T20:34:53.153047,J6,Airport Road,207,350,59.1,38.26,LOW
2026-09-22T20:34:58.180649,J1,Main Market,178,300,59.3,31.58,LOW
2026-09-22T20:34:58.180649,J2,Railway Square,232,350,66.3,28.86,MEDIUM
2026-09-22T20:34:58.180649,J3,City Center,390,400,97.5,14.15,HIGH
2026-09-22T20:34:58.180649,J4,University Road,163,300,54.3,33.59,LOW
2026-09-22T20:34:58.180649,J5,Hospital Road,226,280,80.7,13.92,HIGH
2026-09-22T20:34:58.180649,J6,Airport Road,225,350,64.3,22.09,MEDIUM
2026-09-22T20:35:03.201871,J1,Main Market,177,300,59.0,36.81,LOW
2026-09-22T20:35:03.201871,J2,Railway Square,229,350,65.4,25.26,MEDIUM
2026-09-22T20:35:03.201871,J3,City Center,391,400,97.8,16.02,HIGH
2026-09-22T20:35:03.201871,J4,University Road,159,300,53.0,37.69,LOW
2026-09-22T20:35:03.201871,J5,Hospital Road,211,280,75.4,22.19,MEDIUM
2026-09-22T20:35:03.201871,J6,Airport Road,240,350,68.6,28.44,MEDIUM
2026-09-22T20:35:08.244721,J1,Main Market,162,300,54.0,38.38,LOW
2026-09-22T20:35:08.244721,J2,Railway Square,229,350,65.4,29.73,MEDIUM
2026-09-22T20:35:08.244721,J3,City Center,360,400,90.0,19.88,HIGH
2026-09-22T20:35:08.244721,J4,University Road,163,300,54.3,30.78,LOW
2026-09-22T20:35:08.244721,J5,Hospital Road,217,280,77.5,24.66,MEDIUM
2026-09-22T20:35:08.244721,J6,Airport Road,228,350,65.1,29.27,MEDIUM
2026-09-22T20:35:13.299878,J1,Main Market,157,300,52.3,30.38,LOW
2026-09-22T20:35:13.299878,J2,Railway Square,218,350,62.3,29.07,MEDIUM
2026-09-22T20:35:13.299878,J3,City Center,364,400,91.0,16.72,HIGH
2026-09-22T20:35:13.299878,J4,University Road,154,300,51.3,31.18,LOW
2026-09-22T20:35:13.299878,J5,Hospital Road,225,280,80.4,12.13,HIGH
2026-09-22T20:35:13.299878,J6,Airport Road,223,350,63.7,22.66,MEDIUM
2026-09-22T20:35:18.465039,J1,Main Market,175,300,58.3,36.04,LOW
2026-09-22T20:35:18.465039,J2,Railway Square,242,350,69.1,29.62,MEDIUM
2026-09-22T20:35:18.465039,J3,City Center,349,400,87.2,13.2,HIGH
2026-09-22T20:35:18.465039,J4,University Road,143,300,47.7,31.34,LOW
2026-09-22T20:35:18.465039,J5,Hospital Road,200,280,71.4,25.94,MEDIUM
2026-09-22T20:35:18.465039,J6,Airport Road,204,350,58.3,36.49,LOW
2026-09-22T20:35:23.508490,J1,Main Market,168,300,56.0,33.37,LOW
2026-09-22T20:35:23.508490,J2,Railway Square,234,350,66.9,20.53,MEDIUM
2026-09-22T20:35:23.508490,J3,City Center,381,400,95.2,16.04,HIGH
2026-09-22T20:35:23.508490,J4,University Road,169,300,56.3,32.41,LOW
2026-09-22T20:35:23.508490,J5,Hospital Road,218,280,77.9,28.05,MEDIUM
2026-09-22T20:35:23.508490,J6,Airport Road,229,350,65.4,26.03,MEDIUM
2026-09-22T20:35:28.571441,J1,Main Market,186,300,62.0,29.43,MEDIUM
2026-09-22T20:35:28.571441,J2,Railway Square,258,350,73.7,27.68,MEDIUM
2026-09-22T20:35:28.571441,J3,City Center,370,400,92.5,21.69,HIGH
2026-09-22T20:35:28.571441,J4,University Road,160,300,53.3,37.82,LOW
2026-09-22T20:35:28.571441,J5,Hospital Road,208,280,74.3,26.63,MEDIUM
2026-09-22T20:35:28.571441,J6,Airport Road,231,350,66.0,29.48,MEDIUM
2026-09-22T20:35:33.651670,J1,Main Market,183,300,61.0,26.91,MEDIUM
2026-09-22T20:35:33.651670,J2,Railway Square,231,350,66.0,23.74,MEDIUM
2026-09-22T20:35:33.651670,J3,City Center,389,400,97.2,13.8,HIGH
2026-09-22T20:35:33.651670,J4,University Road,160,300,53.3,33.57,LOW
2026-09-22T20:35:33.651670,J5,Hospital Road,223,280,79.6,26.69,MEDIUM
2026-09-22T20:35:33.651670,J6,Airport Road,217,350,62.0,26.0,MEDIUM
2026-09-22T20:35:38.667696,J1,Main Market,179,300,59.7,37.51,LOW
2026-09-22T20:35:38.667696,J2,Railway Square,217,350,62.0,29.38,MEDIUM
2026-09-22T20:35:38.667696,J3,City Center,352,400,88.0,19.35,MEDIUM
2026-09-22T20:35:38.667696,J4,University Road,156,300,52.0,33.39,LOW
2026-09-22T20:35:38.667696,J5,Hospital Road,222,280,79.3,22.98,MEDIUM
2026-09-22T20:35:38.667696,J6,Airport Road,242,350,69.1,29.44,MEDIUM
2026-09-22T20:35:43.715857,J1,Main Market,160,300,53.3,33.2,LOW
2026-09-22T20:35:43.715857,J2,Railway Square,250,350,71.4,28.03,MEDIUM
2026-09-22T20:35:43.715857,J3,City Center,368,400,92.0,12.28,HIGH
2026-09-22T20:35:43.715857,J4,University Road,167,300,55.7,31.86,LOW
2026-09-22T20:35:43.715857,J5,Hospital Road,198,280,70.7,21.41,MEDIUM
2026-09-22T20:35:43.715857,J6,Airport Road,205,350,58.6,31.58,LOW
2026-09-22T20:35:48.757589,J1,Main Market,163,300,54.3,39.35,LOW
2026-09-22T20:35:48.757589,J2,Railway Square,244,350,69.7,20.32,MEDIUM
2026-09-22T20:35:48.757589,J3,City Center,334,400,83.5,13.97,HIGH
2026-09-22T20:35:48.757589,J4,University Road,145,300,48.3,31.36,LOW
2026-09-22T20:35:48.757589,J5,Hospital Road,200,280,71.4,24.76,MEDIUM
2026-09-22T20:35:48.757589,J6,Airport Road,228,350,65.1,22.28,MEDIUM
2026-09-22T20:35:53.796976,J1,Main Market,161,300,53.7,38.59,LOW
2026-09-22T20:35:53.796976,J2,Railway Square,250,350,71.4,28.26,MEDIUM
2026-09-22T20:35:53.796976,J3,City Center,360,400,90.0,20.16,HIGH
2026-09-22T20:35:53.796976,J4,University Road,170,300,56.7,30.76,LOW
2026-09-22T20:35:53.796976,J5,Hospital Road,206,280,73.6,26.92,MEDIUM
2026-09-22T20:35:53.796976,J6,Airport Road,232,350,66.3,21.71,MEDIUM
2026-09-22T20:35:58.818558,J1,Main Market,168,300,56.0,35.59,LOW
2026-09-22T20:35:58.818558,J2,Railway Square,245,350,70.0,24.26,MEDIUM
2026-09-22T20:35:58.818558,J3,City Center,360,400,90.0,13.52,HIGH
2026-09-22T20:35:58.818558,J4,University Road,148,300,49.3,34.57,LOW
2026-09-22T20:35:58.818558,J5,Hospital Road,213,280,76.1,25.34,MEDIUM
2026-09-22T20:35:58.818558,J6,Airport Road,210,350,60.0,21.44,MEDIUM
2026-09-22T20:36:03.847639,J1,Main Market,169,300,56.3,39.7,LOW
2026-09-22T20:36:03.847639,J2,Railway Square,242,350,69.1,21.66,MEDIUM
2026-09-22T20:36:03.847639,J3,City Center,375,400,93.8,13.31,HIGH
2026-09-22T20:36:03.847639,J4,University Road,156,300,52.0,39.36,LOW
2026-09-22T20:36:03.847639,J5,Hospital Road,199,280,71.1,20.26,MEDIUM
2026-09-22T20:36:03.847639,J6,Airport Road,240,350,68.6,23.7,MEDIUM
2026-09-22T20:36:08.867006,J1,Main Market,184,300,61.3,24.08,MEDIUM
2026-09-22T20:36:08.867006,J2,Railway Square,221,350,63.1,24.71,MEDIUM
2026-09-22T20:36:08.867006,J3,City Center,360,400,90.0,18.27,HIGH
2026-09-22T20:36:08.867006,J4,University Road,168,300,56.0,37.41,LOW
2026-09-22T20:36:08.867006,J5,Hospital Road,191,280,68.2,23.17,MEDIUM
2026-09-22T20:36:08.867006,J6,Airport Road,208,350,59.4,39.69,LOW
2026-09-22T20:36:13.910520,J1,Main Market,186,300,62.0,20.74,MEDIUM
2026-09-22T20:36:13.910520,J2,Railway Square,217,350,62.0,23.89,MEDIUM
2026-09-22T20:36:13.910520,J3,City Center,330,400,82.5,15.27,MEDIUM
2026-09-22T20:36:13.910520,J4,University Road,168,300,56.0,31.34,LOW
2026-09-22T20:36:13.910520,J5,Hospital Road,217,280,77.5,26.24,MEDIUM
2026-09-22T20:36:13.910520,J6,Airport Road,230,350,65.7,22.94,MEDIUM
2026-09-22T20:36:18.929783,J1,Main Market,189,300,63.0,22.22,MEDIUM
2026-09-22T20:36:18.929783,J2,Railway Square,233,350,66.6,25.44,MEDIUM
2026-09-22T20:36:18.929783,J3,City Center,360,400,90.0,15.9,HIGH
2026-09-22T20:36:18.929783,J4,University Road,165,300,55.0,37.59,LOW
2026-09-22T20:36:18.929783,J5,Hospital Road,214,280,76.4,20.33,MEDIUM
2026-09-22T20:36:18.929783,J6,Airport Road,206,350,58.9,37.7,LOW
2026-09-22T20:36:23.968123,J1,Main Market,166,300,55.3,30.51,LOW
2026-09-22T20:36:23.968123,J2,Railway Square,222,350,63.4,25.55,MEDIUM
2026-09-22T20:36:23.968123,J3,City Center,337,400,84.2,15.07,MEDIUM
2026-09-22T20:36:23.968123,J4,University Road,143,300,47.7,32.35,LOW
2026-09-22T20:36:23.968123,J5,Hospital Road,208,280,74.3,20.97,MEDIUM
2026-09-22T20:36:23.968123,J6,Airport Road,234,350,66.9,27.15,MEDIUM
2026-09-22T20:36:28.992988,J1,Main Market,156,300,52.0,35.99,LOW
2026-09-22T20:36:28.992988,J2,Railway Square,249,350,71.1,24.33,MEDIUM
2026-09-22T20:36:28.992988,J3,City Center,358,400,89.5,12.58,HIGH
2026-09-22T20:36:28.992988,J4,University Road,151,300,50.3,35.77,LOW
2026-09-22T20:36:28.992988,J5,Hospital Road,218,280,77.9,25.91,MEDIUM
2026-09-22T20:36:28.992988,J6,Airport Road,215,350,61.4,25.94,MEDIUM
2026-09-22T20:36:34.013729,J1,Main Market,189,300,63.0,21.77,MEDIUM
2026-09-22T20:36:34.013729,J2,Railway Square,219,350,62.6,27.08,MEDIUM
2026-09-22T20:36:34.013729,J3,City Center,351,400,87.8,21.58,MEDIUM
2026-09-22T20:36:34.013729,J4,University Road,172,300,57.3,36.71,LOW
2026-09-22T20:36:34.013729,J5,Hospital Road,216,280,77.1,24.89,MEDIUM
2026-09-22T20:36:34.013729,J6,Airport Road,231,350,66.0,23.92,MEDIUM
2026-09-22T20:36:39.037491,J1,Main Market,189,300,63.0,28.26,MEDIUM
2026-09-22T20:36:39.037491,J2,Railway Square,252,350,72.0,29.86,MEDIUM
2026-09-22T20:36:39.037491,J3,City Center,350,400,87.5,20.73,MEDIUM
2026-09-22T20:36:39.037491,J4,University Road,156,300,52.0,31.97,LOW
2026-09-22T20:36:39.037491,J5,Hospital Road,226,280,80.7,16.64,MEDIUM
2026-09-22T20:36:39.037491,J6,Airport Road,242,350,69.1,20.7,MEDIUM
2026-09-22T20:36:44.063487,J1,Main Market,184,300,61.3,25.04,MEDIUM
2026-09-22T20:36:44.063487,J2,Railway Square,229,350,65.4,23.24,MEDIUM
2026-09-22T20:36:44.063487,J3,City Center,324,400,81.0,19.39,MEDIUM
2026-09-22T20:36:44.063487,J4,University Road,144,300,48.0,33.61,LOW
2026-09-22T20:36:44.063487,J5,Hospital Road,208,280,74.3,20.62,MEDIUM
2026-09-22T20:36:44.063487,J6,Airport Road,222,350,63.4,24.18,MEDIUM
2026-09-22T20:36:49.108602,J1,Main Market,169,300,56.3,35.03,LOW
2026-09-22T20:36:49.108602,J2,Railway Square,217,350,62.0,26.54,MEDIUM
2026-09-22T20:36:49.108602,J3,City Center,353,400,88.2,14.25,HIGH
2026-09-22T20:36:49.108602,J4,University Road,155,300,51.7,38.55,LOW
2026-09-22T20:36:49.108602,J5,Hospital Road,188,280,67.1,23.54,MEDIUM
2026-09-22T20:36:49.108602,J6,Airport Road,201,350,57.4,36.45,LOW
2026-09-22T20:36:54.155648,J1,Main Market,189,300,63.0,21.04,MEDIUM
2026-09-22T20:36:54.155648,J2,Railway Square,241,350,68.9,21.25,MEDIUM
2026-09-22T20:36:54.155648,J3,City Center,390,400,97.5,18.26,HIGH
2026-09-22T20:36:54.155648,J4,University Road,149,300,49.7,38.9,LOW
2026-09-22T20:36:54.155648,J5,Hospital Road,213,280,76.1,24.03,MEDIUM
2026-09-22T20:36:54.155648,J6,Airport Road,203,350,58.0,34.95,LOW
2026-09-22T20:36:59.200967,J1,Main Market,156,300,52.0,36.19,LOW
2026-09-22T20:36:59.200967,J2,Railway Square,260,350,74.3,28.31,MEDIUM
2026-09-22T20:36:59.200967,J3,City Center,327,400,81.8,20.28,MEDIUM
2026-09-22T20:36:59.200967,J4,University Road,166,300,55.3,37.11,LOW
2026-09-22T20:36:59.200967,J5,Hospital Road,209,280,74.6,20.13,MEDIUM
2026-09-22T20:36:59.200967,J6,Airport Road,219,350,62.6,29.2,MEDIUM
2026-09-22T20:37:04.240365,J1,Main Market,187,300,62.3,24.69,MEDIUM
2026-09-22T20:37:04.240365,J2,Railway Square,256,350,73.1,26.73,MEDIUM
2026-09-22T20:37:04.240365,J3,City Center,344,400,86.0,19.85,MEDIUM
2026-09-22T20:37:04.240365,J4,University Road,172,300,57.3,31.68,LOW
2026-09-22T20:37:04.240365,J5,Hospital Road,188,280,67.1,20.31,MEDIUM
2026-09-22T20:37:04.240365,J6,Airport Road,230,350,65.7,28.08,MEDIUM
2026-09-22T20:37:09.292208,J1,Main Market,172,300,57.3,30.12,LOW
2026-09-22T20:37:09.292208,J2,Railway Square,229,350,65.4,28.89,MEDIUM
2026-09-22T20:37:09.292208,J3,City Center,374,400,93.5,19.53,HIGH
2026-09-22T20:37:09.292208,J4,University Road,165,300,55.0,33.55,LOW
2026-09-22T20:37:09.292208,J5,Hospital Road,193,280,68.9,23.67,MEDIUM
2026-09-22T20:37:09.292208,J6,Airport Road,207,350,59.1,39.05,LOW
2026-09-22T20:37:14.321138,J1,Main Market,167,300,55.7,33.0,LOW
2026-09-22T20:37:14.321138,J2,Railway Square,261,350,74.6,27.01,MEDIUM
2026-09-22T20:37:14.321138,J3,City Center,362,400,90.5,18.61,HIGH
2026-09-22T20:37:14.321138,J4,University Road,159,300,53.0,34.88,LOW
2026-09-22T20:37:14.321138,J5,Hospital Road,192,280,68.6,20.25,MEDIUM
2026-09-22T20:37:14.321138,J6,Airport Road,203,350,58.0,36.86,LOW
2026-09-22T20:37:19.347692,J1,Main Market,185,300,61.7,23.53,MEDIUM
2026-09-22T20:37:19.347692,J2,Railway Square,221,350,63.1,23.41,MEDIUM
2026-09-22T20:37:19.347692,J3,City Center,321,400,80.2,12.41,HIGH
2026-09-22T20:37:19.347692,J4,University Road,143,300,47.7,36.75,LOW
2026-09-22T20:37:19.347692,J5,Hospital Road,209,280,74.6,26.12,MEDIUM
2026-09-22T20:37:19.347692,J6,Airport Road,219,350,62.6,29.17,MEDIUM
2026-09-22T20:37:24.377071,J1,Main Market,180,300,60.0,29.04,MEDIUM
2026-09-22T20:37:24.377071,J2,Railway Square,241,350,68.9,29.24,MEDIUM
2026-09-22T20:37:24.377071,J3,City Center,364,400,91.0,16.71,HIGH
2026-09-22T20:37:24.377071,J4,University Road,150,300,50.0,34.09,LOW
2026-09-22T20:37:24.377071,J5,Hospital Road,218,280,77.9,29.66,MEDIUM
2026-09-22T20:37:24.377071,J6,Airport Road,232,350,66.3,26.44,MEDIUM
2026-09-22T20:37:29.402388,J1,Main Market,183,300,61.0,20.75,MEDIUM
2026-09-22T20:37:29.402388,J2,Railway Square,261,350,74.6,23.71,MEDIUM
2026-09-22T20:37:29.402388,J3,City Center,357,400,89.2,20.63,MEDIUM
2026-09-22T20:37:29.402388,J4,University Road,157,300,52.3,36.2,LOW
2026-09-22T20:37:29.402388,J5,Hospital Road,213,280,76.1,25.04,MEDIUM
2026-09-22T20:37:29.402388,J6,Airport Road,199,350,56.9,30.3,LOW
2026-09-22T20:37:34.478506,J1,Main Market,181,300,60.3,24.44,MEDIUM
2026-09-22T20:37:34.478506,J2,Railway Square,244,350,69.7,29.86,MEDIUM
2026-09-22T20:37:34.478506,J3,City Center,337,400,84.2,17.71,MEDIUM
2026-09-22T20:37:34.478506,J4,University Road,155,300,51.7,30.69,LOW
2026-09-22T20:37:34.478506,J5,Hospital Road,220,280,78.6,22.75,MEDIUM
2026-09-22T20:37:34.478506,J6,Airport Road,222,350,63.4,28.82,MEDIUM
2026-09-22T20:37:39.559883,J1,Main Market,186,300,62.0,26.06,MEDIUM
2026-09-22T20:37:39.559883,J2,Railway Square,228,350,65.1,21.44,MEDIUM
2026-09-22T20:37:39.559883,J3,City Center,334,400,83.5,17.78,MEDIUM
2026-09-22T20:37:39.559883,J4,University Road,165,300,55.0,39.5,LOW
2026-09-22T20:37:39.559883,J5,Hospital Road,215,280,76.8,29.01,MEDIUM
2026-09-22T20:37:39.559883,J6,Airport Road,204,350,58.3,31.3,LOW
2026-09-22T20:37:44.591752,J1,Main Market,172,300,57.3,36.48,LOW
2026-09-22T20:37:44.591752,J2,Railway Square,232,350,66.3,25.32,MEDIUM
2026-09-22T20:37:44.591752,J3,City Center,353,400,88.2,21.57,MEDIUM
2026-09-22T20:37:44.591752,J4,University Road,159,300,53.0,33.08,LOW
2026-09-22T20:37:44.591752,J5,Hospital Road,197,280,70.4,25.33,MEDIUM
2026-09-22T20:37:44.591752,J6,Airport Road,209,350,59.7,31.56,LOW
2026-09-22T20:37:49.618933,J1,Main Market,179,300,59.7,35.01,LOW
2026-09-22T20:37:49.618933,J2,Railway Square,227,350,64.9,27.77,MEDIUM
2026-09-22T20:37:49.618933,J3,City Center,345,400,86.2,20.46,MEDIUM
2026-09-22T20:37:49.618933,J4,University Road,172,300,57.3,37.38,LOW
2026-09-22T20:37:49.618933,J5,Hospital Road,214,280,76.4,23.48,MEDIUM
2026-09-22T20:37:49.618933,J6,Airport Road,203,350,58.0,32.83,LOW
2026-09-22T20:37:54.640818,J1,Main Market,163,300,54.3,34.01,LOW
2026-09-22T20:37:54.640818,J2,Railway Square,219,350,62.6,25.12,MEDIUM
2026-09-22T20:37:54.640818,J3,City Center,356,400,89.0,14.93,HIGH
2026-09-22T20:37:54.640818,J4,University Road,142,300,47.3,31.36,LOW
2026-09-22T20:37:54.640818,J5,Hospital Road,213,280,76.1,29.64,MEDIUM
2026-09-22T20:37:54.640818,J6,Airport Road,202,350,57.7,33.16,LOW
2026-09-22T20:37:59.663574,J1,Main Market,165,300,55.0,36.65,LOW
2026-09-22T20:37:59.663574,J2,Railway Square,221,350,63.1,28.91,MEDIUM
2026-09-22T20:37:59.663574,J3,City Center,323,400,80.8,14.34,HIGH
2026-09-22T20:37:59.663574,J4,University Road,157,300,52.3,39.86,LOW
2026-09-22T20:37:59.663574,J5,Hospital Road,202,280,72.1,21.17,MEDIUM
2026-09-22T20:37:59.663574,J6,Airport Road,217,350,62.0,24.35,MEDIUM
2026-09-22T20:38:04.692160,J1,Main Market,166,300,55.3,39.43,LOW
2026-09-22T20:38:04.692160,J2,Railway Square,227,350,64.9,22.24,MEDIUM
2026-09-22T20:38:04.692160,J3,City Center,361,400,90.2,14.6,HIGH
2026-09-22T20:38:04.692160,J4,University Road,147,300,49.0,37.44,LOW
2026-09-22T20:38:04.692160,J5,Hospital Road,206,280,73.6,24.99,MEDIUM
